review,BUL,IT,HR,PM,lead,dong_nghiep,luong_thuong,CSVC,tang_ca,nghi_phep,thoi_viec,bao_hiem,ho_tro_#,cong_viec,dao_tao
"công việc mấy bữa nay căng thẳng và stress kinh khủng nhưng cũng may được mấy thằng đồng đội khá tấu hài, thỉnh thoảng rủ nhau đi ăn uống xả stress",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PM như shit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"team leader khá vui tính, thoải mái và trách nhiệm",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"công việc mấy bữa nay đã ckầm kảm, áp lực vãi lều mà gặp mấy thằng teamate phá game với hãm lồn vãi shit",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Làm gần 3 năm nghỉ việc báo trước vẫn phải bồi thường tiền, lương thấp, OT",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"cty tỷ đô mà mạng mẽo internet như cứt vậy. IT thì cục súc, nói chuyện mất dạy vcl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HR rất nhiệt tình, dễ thương. Quy trình chuyên nghiệp, bài bản. Văn phòng đẹp. Fsoft OT thì khi PM yêu cầu mới đăng kí log, bth ít khi OT",0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"có nhiều chương trình training tốt, đào tạo bài bản",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
BUL và PM có gương mặt giải trí vl,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lương ít mà không tăng theo đúng năng lực (fpt rất khó deal),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quy trình công việc cồng kềnh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Căn tin rộng, thoải mái. Làm việc không quá áp lực Đồng nghiệp trong team hỗ trợ nhiệt tình Có thưởng tính theo KPI nên OT nhiều thì thưởng nhiều",0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"Những người out fpt khá nhiều, một phần vì lương ở đây cũng khá bất cập , một phần vì những người giỏi bỏ ra ngoài lập startup nên cứ kết bạn đi biết đâu nó rủ mình làm cùng",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Môi trường chuyên nghiệp, học hỏi được nhiều công nghệ mới khá hay ho. có hỗ trợ thi chứng chỉ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
"OT time quá nhiều, cần cải thiện chế độ về OT. Estimation công việc cần hợp lý hơn. Có OT cả thứ 7 lẫn chủ nhật, chế độ OT thua các công ty khác",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"Văn phòng rộng rãi thoải mái. sếp tốt, rất biết quan tâm nhân viên.",5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Người giỏi đâu cũng thấy (mặc dù khá khó tìm nhưng không phải hiếm): quay qua quay lại sẽ thấy 1 siêu nhân tiếng Anh, hay 1 siêu nhân dev, quan trọng là có làm chung để học hỏi đước hay không",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"công việc đòi hỏi khả năng chịu được áp lực cao, thức khuya làm việc trái múi giờ là bình thường",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
"cty chuyên nghiệp, môi trường, cơ sở vật chất ok, ko có vấn đề gì để chê cả. Cty hay tổ chức mấy event cũng vui vui.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"lương ko dưới 1k. dc cấp macbook pro 16”. văn phòng đẹp, hiện đại và sáng sủa. team dev & hr dễ thương, năng động.",0.0,0.0,5.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"nghỉ phép ở FPT dễ ẹc, không cần vấn vương công việc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"mấy khoản tiền vinh danh hay công nhận thành tích trên mấy ứng dụng như MyFPT đôi lúc còn phải tính cả tiền thuế, điêu vê lờ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Team làm cho khách hàng Nhật đa số sẽ OT nhưng được trả tiền OT đầy đủ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
lương quá thấp,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Công ty rất tuyệt, thời gian làm việc thoải mái. Tùy từng bộ phận có nhiều việc để làm và tăng ca hay không.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0
"linh động được thời gian làm việc, nhưng vẫn chưa nhận được bảo hiểm sức khoẻ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
leader thân thiện,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BUL xử lý việc chậm chạp, nâng lương chưa thỏa đáng với những gì nhân viên đã thể hiện",1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
" ở FA đào tạo chán phèo, vẽ vời senior đào tạo thật ra toàn cầm slide đọc rồi cho mấy cái assignment gg là ra đầy cho làm. À thực tế nếu đúng thì max là 4 tháng FA và 3 tháng OJT mới cho chính thức nhé còn kí HĐ chính thức thì thôi. Chưa kể đóng BHXH rất thấp nữa. Fresher là auto đóng BHXH lương 5tr nhé",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Ổn cho sinh viên mới ra trường,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
"Môi trường tốt, thích hợp với người mới",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
"Thường xuyên phải OT, ON nhiều gây mệt mỏi cho nhân viên",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"Môi trường đa số toàn người trẻ chiếm tới 70%, phần đông là fresher/ junior nên khá vui vẻ. Thời gian làm việc linh động, ít thấy OT.",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
"Đồ ăn ở Ftown 3 không đa dạng bằng Ftown 1,2, ước",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trau dồi lấy kinh nghiệm thì ok chứ để thăng tiến trong này mà không bợ đỡ bè phái với các sếp PM BUL thì còn khuya nha. Với lại ai đang làm trong đây đừng tin lời mật ngọt hứa hẹn tăng lương của PM/ BUL.,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
"nhìn mặt leader kiểu khó ưa vl. lúc nào cũng gắt gỏng, cau có vs hối thúc các member hoàn thành công việc",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR vs dong nghiep nhìn khá to zà tròn,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chỉ khi được suggest OT từ PM thì mới có lương OT, thường chỉ suggest OT với key member, new member OT cho vui",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BU leader tạo điều kiện cho mọi nhân viên thể hiện bản thân,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Văn phòng rộng rãi, các chị admin thân thiện, không khí làm việc thoải mái. Intern, thực tập sinh không chạy dự án gì gắt gao cả nên k có OT",0.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
là nơi phù hợp cho mấy bạn trẻ mới ra trường hoặc mấy ông già đi dưỡng lão!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"IT ở Đà Nẵng support nhanh gọn lẹ, xử lý chuyên nghiệp",0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mình cảm thấy cty dường như ko quan tâm đến career path của dev. Nếu bạn là người thích trải nghiệm nhiều stack thì ko có vấn đề gì cả. Nhưng đối với mình, một dự án ko kéo dài lâu mà mỗi lần thay đổi dự án lại là một lần reskill, thì làm nhiều năm có lẽ mình vẫn là một người “thợ code”, ko master cái gì cả. Đồng ý là mình có thể tự học, nhưng tự học bao nhiêu là đủ khi ko thể tìm được cơ hội va chạm thực tế? Cuối cùng mình chọn rời cty với mong muốn sẽ được tự do đi tìm cơ hội làm cái mình thích.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
IT nhanh nhen nhưng wifi vẫn như loz,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mức lương tạm ổn so với mặt bằng chung, vp office sạch sẽ và thoáng mát",0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Không gian làm việc trên Fsoft Hòa Lạc rộng rãi, thoáng mát, đầy đủ khi vui chơi giải trí như bể bơi, gym, yoga, bia... và có các voucher cho nhân viên top-performance",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
thức ăn ở canteen ăn tạm được,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cái gì cũng chán, chán mọi thứ",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
mang tiếng cty World class nhưng cơ sở vật chất như cặc hình ảnh bên ngoài chỉ làm màu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chính sách cty trước đây ổn, còn khoảng 1-2 năm gần đây thì ra một số quy định kỳ lạ và thiếu linh hoạt, hay phạt mà thưởng thì ít thấy. Cái này cũng khá khó chịu nhưng ko đến mức phải đùng đùng đòi nghỉ việc.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Các anh chị có kinh nghiệm như team lead, PM, SA thân thiện giúp đỡ các bạn mới vào để hoàn thiện kỹ năng, hỗ trợ việc hoàn thành các task cho đúng tiến độ",0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"con PhuongPMT với thằng Thái ở IMS gì đó khá là giả tạo, đụng đến đâu là hẹn với hoãn đến đó, lúc nào cũng tỏ ra bận rộn",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sếp thân thiện, nhiệt tình giúp đỡ nhân viên. Đãi ngộ tốt, có cơm ngay tại khuông viên. Tuỳ dự án cái có cái không cần OT, nhưng đa phần OT sẽ trả tiền hoặc fscoin",5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
"Mọi người hòa đồng vui vẻ, học hỏi được nhiều thứ từ các dự án lớn",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"chương trình đào tạo bài bản, chất lượng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Mạng thì fpt cũng chập chờn, thêm ông nội viettel cũng không tốt lành gì về đường mạng, chán, giờ chã biết xài mạng nào, tháng đóng có rẻ đâu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"OT quá nhiều, nếu vào phải dự án cháy thì phải OT cả tối. Thật sự muốn stress với mớ công việc này",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Mước lương khá thấp so với mặt bằng chung so với các công ty khác. Chế độ đãi ngộ chưa được tốt.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Cty rộng, đẹp, hiện đại. Quy trình làm việc chặt chẽ, rõ ràng, hợp lý",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"HR nói chuyện hơi quá đáng. thay đổi hợp đồng mà nói chuyện như đi ban ơn, làm ơn, làm phước vậy. Mặt lúc nào cũng cau có và nghênh nghênh",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chế độ OT khá bèo bọt. Chế độ phúc lợi cho nhân viên cũng vậy, cực ít. Lễ tết hầu như không có gì. Chỉ chăm chăm đi trừ thưởng ảnh hưởng đến tinh thần làm việc nhân viên",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
"đào tạo bài bản, chất lượng và có trọng tâm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Nơi làm rất thoải mái, linh động về thời gian nhưng áp lực công việc cũng rất cao, về lâu dài sẽ mệt mỏi và có khi bệnh và ckaamf cảm luôn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"linh động được thời gian làm việc, không quá gò bó",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Lương cho nhân viên nói chung thấp, chỉ khi lên lv cao ăn % theo dự án mới cải thiện đc",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PM và BU-Lead tâm lý, hay tổ chức sinh nhật cho team member",5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chất lượng nhân sự không đồng đều trong cùng dự án. Không ổn định, do nhiều lý do phải thường xuyên thay đổi từ project này sang project khác",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"lương hơi thấp, tùy vào dự án sẽ có các cơ hội khác nhau",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
cần quản lý nhân viên tốt hơn và cần review lương tốt hơn ở mấy kỳ CHE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Good for starter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
"Môi trường làm việc thoải mái, hòa đồng, giúp nâng cao và học hỏi thêm khả năng giao tiếp và xử lý tình huống",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Môi trường làm việc thân thiện, công ty có nhiều người trẻ, năng động. Có nhiều các hoạt động teambuilding nâng cao sự gắn kết của CBNV. Công tác đào tạo bài bản, những người mới đi làm sẽ học hỏi được nhiều điều",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Không phải OT nhiều, trừ khi có dự án, tính lương OT sòng phẳng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL và leader của IT.HCM hãm loz thiệt sự,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cần có Lead chất lượng hơn,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường làm việc tuy trẻ nhưng chưa năng động, khuyến khích sáng tạo. Vì làm mảng outsource nên mặc dù cty không khuyến khích nhưng hay bị khách hàng ép tiến độ dẫn đến phải OT sml. Lương bổng so với mặt bằng chung vẫn ở mức dưới một chút. - Nên có chế độ thưởng cho các nhân viên có thành tích tốt",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
"truyền thống dí ae học các khoá học, chứng chỉ để lấy con số làm màu trong khi ae bận task vkl 😒 , không đăng ký học cũng bị add vô bắt học",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
"Mình mới đi phỏng vấn thử ở Fsoft, nói thật từ trước đến giờ chưa bao giờ phỏng vấn 1 cty nào mà chỉ có 1 vòng, nói chuyện đúng 15p. 3 tiếng sau HR gọi offer 55 củ + bonus . Nhưng xác định đi phỏng vấn cho vui, không có muốn làm ở đây. Ngoài ra thì lương vậy là quá thấp so với hiện tại.",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"network như cái lều, chán bỏ mịa",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BU Leader khá vui tính, thoải mái và trách nhiệm",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Được hỗ trợ mua căn hộ, được cho đi học các khóa nâng cao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0
"IT chảnh chó, mất dạy vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường nhiều thử thách, nhiều bài toán hay và nhiều dự án quốc tế.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"OT hơi nhiều, Requirement hay bị thay đổi thất thường, Có thưởng tính theo KPI nên OT nhiều thì thưởng nhiều",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"IT bắt bẻ đủ thứ, ăn nói cục súc còn PM thì làm việc chán òm",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Môi trường làm việc chuyên nghiệp. Là nơi tạo dựng nền tảng tốt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Giữ xe miễn phí, hỗ trợ phí ăn trưa, hỗ trợ đi lại và onsite rất ok",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
"Văn phòng đẹp, hiện đại. Môi trường năng động chuyên nghiệp. OT có lương, chế độ đầy đủ. OT lương cao theo luật nhưng một khi tăng ca thì sml nhé. Có nhiều cơ hội phát triển bản thân. Có cơ hội học hỏi khá nhiều công nghệ mới. Bãi đậu xe rộng rãi, có thể đi trễ so với thời gian quy định Văn hóa fpt tốt, đồng nghiệp vui vẻ, môi trường tốt, làm việc thoải mái. Các anh team lead hòa đồng thân thiện - Chưa có job path rõ ràng cho nhân viên Văn hóa làm việc/ môi trường làm việc tùy thuộc vào dự án, nếu join đc dự án tốt thì khả năng thăng tiến cao, còn nếu không thì ngược lại OT quá nhiều. Tuy nhiên là đánh giá chủ quan của mình vì tùy theo dự án mà mức độ OT khác nhau.",0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
"cơ sở nghèo nàn, lạc hậu, làm sao đi kịp thời đại 4.0 với người ta. chán",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường nhiều thử thách, nhiều bài toán hay. Được làm việc với nhiều người giỏi, chế độ OT có lương, có làm ngày thứ 7, chăm chỉ chút thì lương cao",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
"Cty cũng có rất nhiều khóa học để nâng cao trình độ chuyên môn cũng như kĩ năng mềm cho bản thân nhân viên. Đồng nghiệp và quản lý đều rất hòa đồng, coi nhau như anh em. Cty không khuyến khích OT. Nếu bắt bbuộc thì vẫn được trả công OT theo quy định",5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0
"Cơ hội đi onsite cao - Môi trường làm việc thoải mái, năng động. - Văn phòng đẹp - Chế độ OT hợp lý. Đúng với luật lao động của nhà nước. Công ty xử lý mấy vụ process trong dự án nói chung đều rất chậm, cồng kềnh mất thời gian, mỗi lần request y như là phải van xin lạy lụt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
"Văn phòng đẹp, rộng rãi. Hơn nữa, có rất nhiều khóa học hay và bổ ích cho nhân viên tham gia.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"một số dự án đã yêu cầu BUL là IT không được tắt máy nhưng vẫn bị tắt rồi bị khách chửi, chán hệ thống ở đây vl",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"BU Lead khá vui tính, thoải mái và trách nhiệm",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cần có PM chất lượng hơn,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"có nhiều ct training tốt, đào tạo bài bản, thiết thực cho dự án",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"Nơi làm việc ổn định, tốt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
IT như shit,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uống cf sáng trên tầng thượng ở Ftown3 ngắm cảnh buổi sáng đẹp vãi lìu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cả công ty, đứa nào cũng ăn nói mất dạy, cục súc, thú tính với phản cảm vãi cả củ kẹc",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuy xa trung tâm nhưng có xe đưa rước nên cũng đỡ phần nào,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
"Văn phòng rộng rãi thoải mái. sếp tốt, rất biết quan tâm nhân viên. Trả lương đúng hạn tuy không nhiều",5.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"cảm giác như bị lừa khi vào đây. HR nói chuyện khá nhỏ nhẹ, lịch sự nhưng chém gió vl!",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
đồ ăn trong 711 quá ít và xếp hàng khá lâu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OT được trả lương đầy đủ NẾU ĐƯỢC LOG, cả cuối tuần lẫn tối, có chế độ ăn tối đi kèm. Tuyệt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường nhiều thử thách, nhiều bài toán hay. Được làm việc với nhiều người giỏi.",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
mấy ông Dev trong team chán vãi loz. Web thì lo làm web đi chứ nhúng mõ vô việc của người khác hơi nhiều á,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"vụ VDI mình đã báo fix cả chục lần rồi, nhưng chả thấy IT nào đảm nhận và xử lý cả. Phải tag cả bầy như BUL, PM, các kiểu mới xong",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nơi làm việc thân thiện, vui vẻ. phong cách, tác phong của lãnh đạo bình đẳng và dân chủ.",5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
tui tạo đơn về việc sử dụng Github cho công việc rồi và cũng đã gửi evidence rất nhiều lần nhưng vẫn không biết phía IT xử lý thế nào mà cứ báo là tui chưa làm nhỉ?,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"quy trình log đơn xin nghỉ mát khá rườm rà, hay đòi làm khó evidence",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Vào đây cũng học được khá nhiều thứ đấy chứ, - Kỹ năng: dùng Git, xử lý conflict, học coding convention, cách viết toll, tạo/bỏ/rebase pull req,.. - Ngoại ngữ: có cơ hội discuss với khách hàng, vào fpt cũng cần có nền tiếng Anh sẵn rồi, vào đây đươc tiếp xúc với thực hành tiếng anh khá nhiều. - Công nghệ: Đối tác phần lớn từ châu Âu nên cập nhật công nghệ khá nhanh. - Kinh nghiệp: Outsourcing nhiều, nên vào đây cái gì bạn cũng sẽ biết một chút, sau này có đi xin ở các công ty khác sẽ thuận lợi hơn rất nhiều",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
"Chế độ OT trả lương chưa rõ ràng, thường sẽ được quy đổi ra ngày nghỉ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
